		543.576	543.275	542.976	542.677	542.378	542.078	541.779	541.48	541.179	540.88	540.581	540.282	539.981	539.682	539.383	539.081	538.782	538.483	538.184	537.883	537.584	537.285	536.984	536.685	536.386	536.084	535.785	535.486	535.187	534.886	534.587	534.287	533.986	533.687	533.388	533.086	532.787	532.488	532.187	531.887	531.586	531.287	530.987	530.686	530.387	530.088	529.786	529.487	529.187	528.886	528.587	528.287	527.986	527.686	527.385	527.086	526.786	526.485	526.185	525.884	525.584	525.285	524.983	524.684	524.382	524.083	523.783	523.481	523.182	522.88	522.581	522.281	521.979	521.68	521.378	521.078	520.779	520.477	520.178	519.876	519.576	519.274	518.975	518.673	518.373	518.074	517.772	517.472	517.17	516.87	516.569	516.269	515.967	515.667	515.365	515.066	514.764	514.464	514.164	513.862	513.562	513.26	512.96	512.658	512.359	512.057	511.757	511.455	511.155	510.853	510.553	510.251	509.951	509.649	509.349	509.047	508.747	508.444	508.144	507.842	507.54	507.24	506.938	506.638	506.336	506.036	505.733	505.433	505.131	504.831	504.529	504.229	503.926	503.624	503.324	503.022	502.721	502.419	502.119	501.817	501.516	501.214	500.912	500.611	500.309	500.009	499.706	499.404	499.104	498.801	498.501	498.198	497.896	497.596	497.293	496.993	496.69	496.388	496.087	495.785	495.484	495.182	494.879	494.579	494.276	493.976	493.673	493.371	493.07	492.767	492.465	492.164	491.862	491.559	491.258	490.956	490.655	490.352	490.05	489.749	489.446	489.144	488.843	488.54	488.237	487.937	487.634	487.331	487.03	486.728	486.425	486.122	485.821	485.518	485.215	484.915	484.612	484.309	484.008	483.705	483.402	483.101	482.798	482.496	482.193	481.892	481.589	481.286	480.985	480.682	480.379	480.076	479.775	479.472	479.169	478.866	478.565	478.261	477.958	477.655	477.354	477.051	476.748	476.445	476.144	475.841	475.537	475.234	474.933	474.63	474.327	474.023	473.722	473.419	473.116	472.813	472.509	472.208	471.905	471.601	471.298	470.997	470.694	470.39	470.087	469.783	469.482	469.179	468.875	468.572	468.269	467.965	467.664	467.36	467.057	466.753	466.45	466.148	465.845	465.542	465.238	464.934	464.631	464.327	464.026	463.722	463.419	463.115	462.812	462.508	462.206	461.903	461.599	461.296	460.992	460.688	460.385	460.081	459.779	459.475	459.172	458.868	458.564	458.261	457.957	457.653	457.351	457.048	456.744	456.44	456.136	455.832	455.529	455.225	454.921	454.617	454.313	454.011	453.707	453.403	453.1	452.796	452.492	452.188	451.884	451.58	451.276	450.972	450.668	450.364	450.06	449.756	449.454	449.15	448.846	448.542	448.238	447.934	447.629	447.325	447.021	446.717	446.413	446.109	445.805	445.5	445.196	444.892	444.588	444.284	443.979	443.675	443.371	443.067	442.763	442.458	442.154	441.85	441.545	441.241	440.937	440.632	440.328	440.024	439.719	439.415	439.111	438.806	438.502	438.197	437.893	437.589	437.284	436.98	436.675	436.371	436.066	435.762	435.455	435.151	434.846	434.542	434.237	433.933	433.628	433.323	433.019	432.714	432.41	432.105	431.8	431.496	431.191	430.885	430.58	430.275	429.97	429.666	429.361	429.056	428.752	428.447	428.142	427.835	427.531	427.226	426.921	426.616	426.311	426.007	425.702	425.397	425.09	424.785	424.48	424.176	423.871	423.566	423.261	422.956	422.649	422.344	422.039	421.734	421.429	421.124	420.817	420.512	420.207	419.902	419.597	419.292	418.985	418.68	418.375	418.07	417.765	417.46	417.152	416.847	416.542	416.237	415.932	415.625	415.319	415.014	414.709	414.404	414.099	413.791	413.486	413.181	412.876	412.568	412.263	411.958	411.653	411.347	411.04	410.735	410.429	410.124	409.816	409.511	409.206	408.9	408.593	408.288	407.982	407.677	407.369	407.064	406.758	406.453	406.145	405.84	405.534	405.229	404.921	404.616	404.31	404.005	403.697	403.391	403.086	402.778	402.473	402.167	401.861	401.554	401.248	400.942	400.635	400.329	400.023	399.718	399.41	399.104	398.799	398.491	398.185	397.879	397.571	397.266	396.96	396.652	396.346	396.04	395.733	395.427	395.121	394.813	394.507	394.201	393.893	393.587	393.281	392.974	392.668	392.362	392.054	391.748	391.44	391.134	390.828	390.52	390.214	389.908	389.6	389.294	388.985	388.679	388.373	388.065	387.759	387.453	387.145	386.839	386.531	386.224	385.918	385.61	385.304	384.996	384.689	384.383	384.075	383.769	383.46	383.154	382.846	382.54	382.233	381.925	381.619	381.31	381.004	380.696	380.389	380.081	379.775	379.468	379.16	378.853	378.545	378.239	377.93	377.624	377.315	377.009	376.7	376.394	376.087	375.779	375.472	375.164	374.857	374.549	374.242	373.933	373.627	373.318	373.012	372.703	372.396	372.088	371.781	371.472	371.166	370.857	370.55	370.242	369.935	369.626	369.32	369.011	368.704	368.395	368.089	367.78	367.471	367.164	366.855	366.548	366.24	365.933	365.624	365.317	365.008	364.701	364.392	364.083	363.776	363.468	363.161	362.852	362.545	362.236	361.929	361.62	361.311	361.004	360.695	360.388	360.079	359.772	359.462	359.153	358.846	358.537	358.23	357.921	357.612	357.305	356.996	356.688	356.379	356.07	355.763	355.454	355.144	354.837	354.528	354.221	353.911	353.602	353.295	352.986	352.676	352.369	352.06	351.752	351.443	351.134	350.826	350.517	350.208	349.9	349.591	349.281	348.974	348.664	348.355	348.048	347.738	347.429	347.121	346.812	346.502	346.195	345.885	345.576	345.268	344.958	344.649	344.341	344.032	343.722	343.412	343.105	342.795	342.486	342.178	341.868	341.559	341.251	340.941	340.631	340.322	340.014	339.704	339.395	339.085	338.777	338.467	338.157	337.85	337.54	337.23	336.92	336.612	336.302	335.993	335.683	335.375	335.065	334.755	334.445	334.137	333.827	333.517	333.207	332.897	332.589	332.279	331.969	331.659	331.351	331.041	330.731	330.421	330.111	329.803	329.493	329.183	328.873	328.563	328.255	327.944	327.634	327.324	327.014	326.706	326.396	326.085	325.775	325.465	325.157	324.846	324.536	324.226	323.916	323.605	323.297	322.987	322.676	322.366	322.056	321.745	321.435	321.127	320.816	320.506	320.195	319.885	319.575	319.264	318.956	318.645	318.335	318.024	317.714	317.403	317.093	316.782	316.474	316.163	315.853	315.542	315.231	314.921	314.61	314.3	313.989	313.68	313.37	313.059	312.749	312.438	312.127	311.816	311.506	311.195	310.884	310.574	310.263	309.954	309.643	309.333	309.022	308.711	308.4	308.089	307.778	307.468	307.157	306.846	306.535	306.224	305.913	305.602	305.291	304.98	304.67	304.361	304.05	303.739	303.428	303.117	302.806	302.495	302.184	301.873	301.562	301.251	300.94	300.628	300.317	300.006	299.695	299.384	299.073	298.762	298.451	298.139	297.828	297.517	297.206	296.895	296.584	296.272	295.961	295.65	295.339	295.027	294.716	294.405	294.091	293.78	293.469	293.157	292.846	292.535	292.223	291.912	291.601	291.289	290.978	290.666	290.355	290.044	289.732	289.421	289.109	288.798	288.484	288.173	287.861	287.55	287.238	286.927	286.615	286.304	285.992	285.68	285.369	285.057	284.743	284.432	284.12	283.809	283.497	283.185	282.874	282.562	282.25	281.936	281.625	281.313	281.001	280.69	280.378	280.066	279.754	279.44	279.129	278.817	278.505	278.193	277.881	277.569	277.255	276.944	276.632	276.32	276.008	275.696	275.384	275.07	274.758	274.446	274.134	273.822	273.51	273.196	272.884	272.572	272.26	271.948	271.634	271.322	271.01	270.698	270.386	270.073	269.759	269.447	269.135	268.823	268.509	268.196	267.884	267.572	267.26	266.945	266.633	266.321	266.009	265.697	265.382	265.07	264.758	264.445	264.131	263.819	263.506	263.194	262.88	262.567	262.255	261.942	261.628	261.316	261.003	260.691	260.376	260.064	259.751	259.439	259.124	258.812	258.499	258.187	257.872	257.56	257.247	256.932	256.62	256.307	255.995	255.68	255.367	255.055	254.74	254.428	254.115	253.8	253.487	253.175	252.862	252.547	252.235	251.922	251.607	251.294	250.982	250.667	250.354	250.041	249.726	249.413	249.101	248.786	248.473	248.16	247.845	247.532	247.219	246.904	246.592	246.279	245.964	245.651	245.336	245.023	244.71	244.395	244.082	243.769	243.454	243.141	242.825	242.512	242.199	241.884	241.571	241.258	240.943	240.63	240.315	240.001	239.688	239.373	239.06	238.745	238.432	238.118	237.803	237.49	237.174	236.861	236.546	236.233	235.919	235.604	235.291	234.975	234.662	234.349	234.033	233.72	233.405	233.091	232.776	232.462	232.147	231.834	231.52	231.205	230.891	230.576	230.262	229.947	229.633	229.318	229.004	228.688	228.375	228.059	227.746	227.43	227.117	226.801	226.487	226.174	225.858	225.544	225.229	224.915	224.599	224.286	223.97	223.656	223.341	223.027	222.711	222.397	222.081	221.766	221.452	221.136	220.822	220.506	220.193	219.877	219.563	219.247	218.933	218.617	218.303	217.987	217.674	217.358	217.044	216.728	216.412	216.098	215.782	215.468	215.152	214.838	214.522	214.205	213.891	213.575	213.261	212.945	212.631	212.315	211.999	211.685	211.369	211.054	210.738	210.424	210.108	209.792	209.477	209.161	208.847	208.531	208.214	207.9	207.584	207.27	206.953	206.637	206.323	206.006	205.69	205.376	205.059	204.745	204.429	204.112	203.798	203.481	203.165	202.85	202.534	202.217	201.903	201.587	201.272	200.956	200.639	200.325	200.008	199.691	199.377	199.06	198.744	198.429	198.113	197.796	197.481	197.165	196.848	196.533	196.217	195.9	195.585	195.269	194.952	194.635	194.32	194.004	193.687	193.372	193.055	192.738	192.424	192.107	191.79	191.473	191.158	190.841	190.525	190.21	189.893	189.576	189.259	188.944	188.627	188.31	187.993	187.678	187.361	187.044	186.727	186.412	186.095	185.778	185.461	185.146	184.829	184.512	184.195	183.88	183.563	183.246	182.928	182.613	182.296	181.979	181.662	181.347	181.029	180.712	180.395	180.078	179.763	179.445	179.128	178.811	178.493	178.178	177.861	177.543	177.226	176.909	176.593	176.276	175.959	175.641	175.324	175.009	174.691	174.374	174.056	173.739	173.421	173.106	172.788	172.471	172.153	171.836	171.518	171.203	170.885	170.568	170.25	169.932	169.615	169.297	168.982	168.664	168.346	168.029	167.711	167.393	167.076	166.76	166.442	166.125	165.807	165.489	165.171	164.853	164.536	164.218	163.902	163.584	163.267	162.949	162.631	162.313	161.995	161.677	161.359	161.041	160.726	160.408	160.09	159.772	159.454	159.136	158.818	158.5	158.182	157.864	157.546	157.228	156.912	156.594	156.276	155.958	155.64	155.321	155.003	154.685	154.367	154.049	153.731	153.413	153.094	152.776	152.458	152.14	151.822	151.503	151.185	150.867	150.549	150.23	149.912	149.594	149.275	148.957	148.641	148.323	148.004	147.686	147.367	147.049	146.731	146.412	146.094	145.775	145.457	145.139	144.82	144.499	144.181	143.863	143.544	143.225	142.907	142.588	142.27	141.951	141.633	141.314	140.996	140.677	140.358	140.04	139.721	139.402	139.084	138.765	138.446	138.128	137.809	137.49	137.172	136.853	136.534	136.213	135.895	135.576	135.257	134.938	134.619	134.301	133.982	133.663	133.344	133.025	132.706	132.385	132.066	131.747	131.429	131.11	130.791	130.472	130.153	129.834	129.515	129.194	128.875	128.556	128.237	127.918	127.599	127.279	126.96	126.641	126.32	126.001	125.682	125.363	125.044	124.724	124.405	124.084	123.765	123.446	123.126	122.807	122.488	122.169	121.847	121.528	121.209	120.89	120.57	120.251	119.93	119.61	119.291	118.972	118.652	118.333	118.011	117.692	117.372	117.053	116.734	116.412	116.093	115.773	115.454	115.134	114.813	114.493	114.174	113.854	113.535	113.213	112.893	112.574	112.254	111.935	111.613	111.293	110.974	110.654	110.332	110.013	109.693	109.373	109.054	108.732	108.412	108.092	107.773	107.451	107.131	106.811	106.491	106.17	105.85	105.53	105.21	104.888	104.568	104.249	103.927	103.607	103.287	102.967	102.645	102.325	102.005	101.685	101.363	101.043	100.723	100.401	100.081	99.7609	99.4409	99.1188	98.7987	98.4787	98.1565	97.8364	97.5164	97.1941	96.874	96.5539	96.2317	95.9115	95.5914	95.2691	94.9489	94.6288	94.3086	93.9862	93.666	93.3458	93.0234	92.7032	92.3829	92.0605	91.7403	91.4178	91.0975	90.7772	90.4548	90.1344	89.8141	89.4916	89.1712	88.8509	88.5283	88.2079	87.8875	87.565	87.2445	86.922	86.6015	86.2811	85.9584	85.638	85.3175	84.9948	84.6743	84.3516	84.0311	83.7105	83.3878	83.0673	82.7445	82.4239	82.1033	81.7806	81.46	81.1372	80.8165	80.4959	80.173	79.8524	79.5295	79.2088	78.886	78.5652	78.2445	77.9216	77.6009	77.2779	76.9572	76.6342	76.3134	75.9926	75.6696	75.3488	75.0258	74.705	74.3819	74.0611	73.738	73.4171	73.0962	72.7731	72.4522	72.1291	71.8082	71.485	71.1641	70.8409	70.5199	70.1968	69.8757	69.5526	69.2315	68.9083	68.5873	68.264	67.9429	67.6197	67.2986	66.9753	66.6542	66.3309	66.0097	65.6864	65.3652	65.0419	64.7207	64.3973	64.0761	63.7527	63.4315	63.1081	62.7868	62.4634	62.1421	61.8187	61.4974	61.1739	60.8526	60.5291	60.2077	59.8842	59.5607	59.2393	58.9157	58.5943	58.2708	57.9493	57.6257	57.3043	56.9807	56.6592	56.3356	56.0119	55.6904	55.3667	55.0452	54.7215	54.4	54.0762	53.7525	53.4309	53.1072	52.7856	52.4618	52.138	51.8164	51.4926	51.1709	50.8471	50.5254	50.2016	49.8777	49.556	49.2321	48.9104	48.5864	48.2625	47.9408	47.6168	47.2929	46.9711	46.6471	46.3253	46.0013
-4.32402	-2.60761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-4.32402	-2.21519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
